,Data,Municipio,Campanha,Modulo,Transecto,Parcela,Ponto,Tipo_de_Parcela,Coordenadas_UTM_.X.,Coordenadas_UTM_.Y.,Ordem,Familia,Subfamilia,Especie,Tipo_Amostragem,Num._Ind._.Colonias.Encontros.,Num._ID_.campo.,Instituicao_para_Tombamento,Tombo,OBS,X.1,X.2,X.3,X.4,X.5,Especie_orig
1436,10/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Termitinae,Planicapritermes_planiceps,NA,1,4Cb,MZUSP,,#Ninho no interior de tronco ca�do,,,,,,Planicapritermes planiceps
1437,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Termitinae,Planicapritermes_planiceps,NA,1,3Da,MZUSP,,#No solo,,,,,,Planicapritermes planiceps
1438,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P6,4000,Terrestre,9025236,380252,,Termitidae,Termitinae,Planicapritermes_planiceps,NA,1,2Ba,MZUSP,,#Interior de graveto,,,,,,Planicapritermes planiceps
1439,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P4*,2000,Terrestre,8970588,309301,,Termitidae,Termitinae,Spinitermes_longiceps,NA,1,1Ba,MZUSP,,#Ninho na base de �rvore com micronasuto e Spinitermes e outro ninho um pouco mais afastado com Apico,,,,,,Spinitermes longiceps
1440,7/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P1,0,Terrestre,8954694,346904,,Termitidae,Termitinae,Spinitermes_longiceps,NA,1,3Ba,MZUSP,,#Solo,,,,,,Spinitermes longiceps
1441,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Termitinae,Spinitermes_longiceps,NA,1,3Ad,MZUSP,,#Interior de tronco podre em p�,,,,,,Spinitermes longiceps
1442,9/6/2012,"""Teot�nio, Porto Velho, RO""",8,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Spinitermes_longiceps,NA,1,3Aa,MZUSP,,#Ninho no solo, embaixo de tronco e interior de tronco,,,,,Spinitermes longiceps
1443,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P5,3000,Terrestre,9024570,380983,,Termitidae,Termitinae,Spinitermes_longiceps,NA,1,1Ba,MZUSP,,#Em galerias dentro de tronco,,,,,,Spinitermes longiceps
1444,3/6/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",8,IB,T2,P3,1000,Terrestre,8988753,335582,,Termitidae,Termitinae,Termes_sp._1,NA,1,1Aa,MZUSP,,#Interior de tronco caido com galerias,,,,,,Termes sp. 1
1445,1/3/2012,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",7,IB,T2,P4,2000,Terrestre,8989521,336332,,Termitidae,Termitinae,Termes_sp._1,NA,1,4Ae,MZUSP,,#Base de tronco morto em p�, e em galerias no troco. Heterotermes e Dolichorhino em folha de palmeira,,,,,Termes sp. 1
1446,7/9/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",5,IP,T2,P1,0,Terrestre,8985209,323016,,Termitidae,Termitinae,Termes_sp._1,NA,1,3Da,MZUSP,,#Interior de tronco podre,,,,,,Termes sp. 1
1447,31/03/2011,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",3,IP,T2,P2,500,Terrestre,8985636,322669,,Termitidae,Termitinae,Termes_sp._1,NA,1,2Aa,MZUSP,,#Em ninho abandonado,,,,,,Termes sp. 1
1448,9/1/2011,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",2,JI,T2,P4,2000,Terrestre,8971554,309787,,Termitidae,Termitinae,Termes_sp._1,NA,1,3Ab,MZUSP,,#Em trondo ca�do,,,,,,Termes sp. 1
1449,17/09/2010,"""Jirau, Nova Mutum Paran�, Porto Velho, RO""",1,JI,T1,P5*,3000,Terrestre,8971309,308582,,Termitidae,Termitinae,Termes_sp._1,NA,1,1Bb,MZUSP,,#Dentro de graveto,,,,,,Termes sp. 1
1450,7/3/2012,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",7,JP,T2,P2,500,Terrestre,8954804,347396,,Termitidae,Termitinae,Termes_sp._1,NA,1,3Ab,MZUSP,,#Embaixo de casca de tronco grande,,,,,,Termes sp. 1
1451,24/11/2011,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",6,JP,T2,P3,1000,Terrestre,8954868,347940,,Termitidae,Termitinae,Termes_sp._1,NA,1,2Ab,MZUSP,,#Ninho dentro de tronco em p�,,,,,,Termes sp. 1
1452,7/1/2011,"""Morrinhos, Jaci Paran�, Porto Velho, Rond�nia""",2,MO,T1,P2,500,Terrestre,9002200,362267,,Termitidae,Termitinae,Termes_sp._1,NA,1,1Bc,MZUSP,,#Dentro de tronco ca�do,,,,,,Termes sp. 1
1453,28/11/2011,"""Teot�nio, Porto Velho, RO""",6,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Termitinae,Termes_sp._1,NA,1,4Aa,MZUSP,,#Interior de tronco,,,,,,Termes sp. 1
1454,9/3/2012,"""Teot�nio, Porto Velho, RO""",7,TE,T2,P1,0,Terrestre,9022531,383193,,Termitidae,Termitinae,Termes_sp._1,NA,1,1Ba,MZUSP,,#Ninho de Termes na base de baba�u,,,,,,Termes sp. 1
1455,6/4/2011,"""Teot�nio, Porto Velho, RO""",3,TE,T2,P2,500,Terrestre,9022865,382824,,Termitidae,Termitinae,Termes_sp._1,NA,1,1Ac,MZUSP,,#Em tronco,,,,,,Termes sp. 1
1456,22/09/2010,"""Teot�nio, Porto Velho, RO""",1,TE,T2,P4,2000,Terrestre,9023885,381719,,Termitidae,Termitinae,Termes_sp._1,NA,1,3Ca,MZUSP,,#Dentro de tronco ca�do\,,,,,,Termes sp. 1
1457,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._7,NA,1,,,,,,,,,,Aparatermes_sp._7
1458,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._7,NA,1,,,,,,,,,,Aparatermes_sp._7
1459,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._7,NA,1,,,,,,,,,,Aparatermes_sp._7
1460,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P2,500,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._7,NA,1,,,,,,,,,,Aparatermes_sp._7
1461,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._7,NA,1,,,,,,,,,,Aparatermes_sp._7
1462,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._7,NA,1,,,,,,,,,,Aparatermes_sp._7
1463,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._7,NA,1,,,,,,,,,,Aparatermes_sp._7
1464,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._7,NA,1,,,,,,,,,,Aparatermes_sp._7
1465,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._7,NA,1,,,,,,,,,,Aparatermes_sp._7
1466,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._7,NA,1,,,,,,,,,,Aparatermes_sp._7
1467,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._7,NA,1,,,,,,,,,,Aparatermes_sp._7
1468,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._8,NA,1,,,,,,,,,,Anoplotermes_sp._8
1469,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._8,NA,1,,,,,,,,,,Anoplotermes_sp._8
1470,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P2,500,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._8,NA,1,,,,,,,,,,Anoplotermes_sp._8
1471,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._8,NA,1,,,,,,,,,,Anoplotermes_sp._8
1472,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._8,NA,1,,,,,,,,,,Anoplotermes_sp._8
1473,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._8,NA,1,,,,,,,,,,Anoplotermes_sp._8
1474,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._8,NA,1,,,,,,,,,,Anoplotermes_sp._8
1475,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._8,NA,1,,,,,,,,,,Anoplotermes_sp._8
1476,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P3,1000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._8,NA,1,,,,,,,,,,Anoplotermes_sp._8
1477,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._8,NA,1,,,,,,,,,,Anoplotermes_sp._8
1478,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._11,NA,1,,,,,,,,,,Ruptitermes_sp._11
1479,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P2,500,Terrestre,NA,NA,Isptera,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,,,,,,,,,,Heterotermes_tenuis
1480,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P2,500,Terrestre,NA,NA,Isptera,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,,,,,,,,,,Heterotermes_tenuis
1481,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P1,0,Terrestre,NA,NA,Isptera,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,,,,,,,,,,Heterotermes_tenuis
1482,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P1,0,Terrestre,NA,NA,Isptera,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,,,,,,,,,,Heterotermes_tenuis
1483,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P2,500,Terrestre,NA,NA,Isptera,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,,,,,,,,,,Heterotermes_tenuis
1484,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P5,3000,Terrestre,NA,NA,Isptera,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,,,,,,,,,,Heterotermes_tenuis
1485,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P6,4000,Terrestre,NA,NA,Isptera,Rhinotermitidae,Heterotermitinae,Heterotermes_tenuis,NA,1,,,,,,,,,,Heterotermes_tenuis
1486,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._11,NA,1,,,,,,,,,,Ruptitermes_sp._11
1487,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._11,NA,1,,,,,,,,,,Ruptitermes_sp._11
1488,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._11,NA,1,,,,,,,,,,Ruptitermes_sp._11
1489,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._11,NA,1,,,,,,,,,,Ruptitermes_sp._11
1490,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._11,NA,1,,,,,,,,,,Ruptitermes_sp._11
1491,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._11,NA,1,,,,,,,,,,Ruptitermes_sp._11
1492,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._11,NA,1,,,,,,,,,,Ruptitermes_sp._11
1493,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P6,4000,Terrestre,NA,NA,Isptera,Rhinotermitidae,Rhinotermitinae,Dolichorhinotermes_longilabius,NA,1,,,,,,,,,,Dolichorhinotermes_longilabius
1494,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P4,2000,Terrestre,NA,NA,Isptera,Rhinotermitidae,Rhinotermitinae,Dolichorhinotermes_longilabius,NA,1,,,,,,,,,,Dolichorhinotermes_longilabius
1495,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P5,3000,Terrestre,NA,NA,Isptera,Rhinotermitidae,Rhinotermitinae,Dolichorhinotermes_longilabius,NA,1,,,,,,,,,,Dolichorhinotermes_longilabius
1496,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P2,500,Terrestre,NA,NA,Isptera,Rhinotermitidae,Rhinotermitinae,Dolichorhinotermes_longilabius,NA,1,,,,,,,,,,Dolichorhinotermes_longilabius
1497,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P5,3000,Terrestre,NA,NA,Isptera,Rhinotermitidae,Rhinotermitinae,Dolichorhinotermes_longilabius,NA,1,,,,,,,,,,Dolichorhinotermes_longilabius
1498,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P2,500,Terrestre,NA,NA,Isptera,Rhinotermitidae,Rhinotermitinae,Dolichorhinotermes_longilabius,NA,1,,,,,,,,,,Dolichorhinotermes_longilabius
1499,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,NA,1,,,,,,,,,,Ruptitermes_sp._8
1500,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,NA,1,,,,,,,,,,Ruptitermes_sp._8
1501,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,NA,1,,,,,,,,,,Ruptitermes_sp._8
1502,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,NA,1,,,,,,,,,,Ruptitermes_sp._8
1503,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P2,500,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,NA,1,,,,,,,,,,Ruptitermes_sp._8
1504,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,NA,1,,,,,,,,,,Ruptitermes_sp._8
1505,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._8,NA,1,,,,,,,,,,Ruptitermes_sp._8
1506,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._6,NA,1,,,,,,,,,,Ruptitermes_sp._6
1507,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._6,NA,1,,,,,,,,,,Ruptitermes_sp._6
1508,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._6,NA,1,,,,,,,,,,Ruptitermes_sp._6
1509,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._6,NA,1,,,,,,,,,,Ruptitermes_sp._6
1510,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._6,NA,1,,,,,,,,,,Ruptitermes_sp._6
1511,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._13,NA,1,,,,,,,,,,Ruptitermes_sp._13
1512,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P2,500,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._13,NA,1,,,,,,,,,,Ruptitermes_sp._13
1513,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._13,NA,1,,,,,,,,,,Ruptitermes_sp._13
1514,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._13,NA,1,,,,,,,,,,Ruptitermes_sp._13
1515,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P3,1000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._14,NA,1,,,,,,,,,,Ruptitermes_sp._14
1516,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._14,NA,1,,,,,,,,,,Ruptitermes_sp._14
1517,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._14,NA,1,,,,,,,,,,Ruptitermes_sp._14
1518,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P2,500,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._14,NA,1,,,,,,,,,,Ruptitermes_sp._14
1519,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._13,NA,1,,,,,,,,,,Aparatermes_sp._13
1520,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._13,NA,1,,,,,,,,,,Aparatermes_sp._13
1521,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._8,NA,1,,,,,,,,,,Aparatermes_sp._8
1522,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._8,NA,1,,,,,,,,,,Aparatermes_sp._8
1523,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_arboreus,NA,1,,,,,,,,,,Ruptitermes_arboreus
1524,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_arboreus,NA,1,,,,,,,,,,Ruptitermes_arboreus
1525,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._9,NA,1,,,,,,,,,,Aparatermes_sp._9
1526,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P2,500,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._9,NA,1,,,,,,,,,,Aparatermes_sp._9
1527,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P3,1000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._9,NA,1,,,,,,,,,,Aparatermes_sp._9
1528,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Grigiotermes_sp._9,NA,1,,,,,,,,,,Grigiotermes_sp._9
1529,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Grigiotermes_sp._9,NA,1,,,,,,,,,,Grigiotermes_sp._9
1530,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Grigiotermes_sp._9,NA,1,,,,,,,,,,Grigiotermes_sp._9
1531,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P2,500,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._5,NA,1,,,,,,,,,,Anoplotermes_sp._5
1532,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P4,2000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._5,NA,1,,,,,,,,,,Anoplotermes_sp._5
1533,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._5,NA,1,,,,,,,,,,Ruptitermes_sp._5
1534,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P3,1000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Ruptitermes_sp._5,NA,1,,,,,,,,,,Ruptitermes_sp._5
1535,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._12,NA,1,,,,,,,,,,Aparatermes_sp._12
1536,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._12,NA,1,,,,,,,,,,Aparatermes_sp._12
1537,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P2,500,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._11,NA,1,,,,,,,,,,Aparatermes_sp._11
1538,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P2,500,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._6,NA,1,,,,,,,,,,Aparatermes_sp._6
1539,NA,"""Teot�nio, Porto Velho, RO""",9,TE,T2,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Grigiotermes_sp._4,NA,1,,,,,,,,,,Grigiotermes_sp._4
1540,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Tetimatermes_sp._2,NA,1,,,,,,,,,,Tetimatermes_sp._2
1541,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Anoplotermes_sp._5,NA,1,,,,,,,,,,Anoplotermes_sp._5
1542,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P1,0,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._5,NA,1,,,,,,,,,,Aparatermes_sp._5
1543,NA,"""Novo Jaci, Jaci Paran�, Porto Velho, RO""",9,NJ,T3,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Aparatermes_sp._10,NA,1,,,,,,,,,,Aparatermes_sp._10
1544,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Apicotermitinae,Grigiotermes_sp._10,NA,1,,,,,,,,,,Grigiotermes_sp._10
1545,NA,"""Ilha de B�falos, Jaci Paran�, Porto Velho, RO""",9,IB,T2,P6,4000,Terrestre,NA,NA,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,NA,1,,,,,,,,,,Nasutitermes_banksi
1546,NA,"""Tr�s Praias, Jaci Paran�, Porto Velho, RO""",9,JP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,NA,1,,,,,,,,,,Nasutitermes_banksi
1547,NA,"""Ilha das Pedras, Jaci Paran�, Porto Velho, RO""",9,IP,T2,P5,3000,Terrestre,NA,NA,Isptera,Termitidae,Nasutitermitinae,Nasutitermes_banksi,NA,1,,,,,,,,,,Nasutitermes_banksi
